LAT,LONG,accX,accY,accZ,gyroX,gyroY,gyroZ,Speed,Timestamp In mills,Timestamp In Date
18.5501432,73.9475495,-0.7343569,-0.0966444,-0.28677905,0.08677673,0.019165039,-0.059387207,1.44,1539451786904,13-Oct-2018
18.5501432,73.9475495,0.6692467,0.37963963,0.39139724,-0.045959473,-0.046447754,0.08358765,1.44,1539451787105,13-Oct-2018
18.5501432,73.9475495,0.5748153,-0.68555737,-0.5828283,-0.05958557,-6.4086914E-4,-0.014633179,1.44,1539451787306,13-Oct-2018
18.55012435,73.94754715,-0.7820189,0.23379707,-0.40618062,0.05076599,0.023635864,-0.045318604,2.03,1539451787506,13-Oct-2018
18.55012435,73.94754715,0.92156833,-0.26708412,0.35790884,0.01071167,0.0178833,0.007522583,2.03,1539451787707,13-Oct-2018
18.55012435,73.94754715,-1.1329473,0.47156334,-0.32180798,0.020935059,0.023223877,0.02861023,2.03,1539451787908,13-Oct-2018
18.55012435,73.94754715,0.051424623,-0.31144238,0.79547095,-0.0022735596,0.044311523,0.019241333,2.03,1539451788108,13-Oct-2018
18.55012435,73.94754715,0.18057576,-0.03087616,-0.17524028,-0.0029144287,0.05581665,-0.003982544,2.03,1539451788308,13-Oct-2018
18.5500991,73.94755136,-0.14632004,-0.2841797,-0.049010873,-0.0020599365,0.049850464,0.021575928,2.46,1539451788509,13-Oct-2018
18.5500991,73.94755136,0.22808714,0.25081062,0.25617623,-0.033172607,0.052825928,-0.014007568,2.46,1539451788710,13-Oct-2018
18.5500991,73.94755136,0.616729,0.22896004,0.5305977,-0.005050659,0.05986023,0.011566162,2.46,1539451788911,13-Oct-2018
18.5500991,73.94755136,-0.27014986,0.19508934,0.48288608,-0.020385742,0.05432129,0.011566162,2.46,1539451789111,13-Oct-2018
18.5500991,73.94755136,-0.23057091,-0.14362526,0.29133272,-0.0076141357,0.06349182,-0.016342163,2.46,1539451789312,13-Oct-2018
18.55006597,73.94755502,1.1703753,-0.53280544,0.22143292,0.004119873,0.03515625,0.027755737,4.02,1539451789513,13-Oct-2018
18.55006597,73.94755502,-0.5133934,0.14561653,-0.4947338,0.014968872,0.036209106,-0.015914917,4.02,1539451789714,13-Oct-2018
18.55006597,73.94755502,0.4208935,-0.021233559,-0.40890098,-0.009307861,0.04046631,-0.014846802,4.02,1539451789914,13-Oct-2018
18.55006597,73.94755502,0.8449306,0.11828041,0.50363016,-0.048721313,0.025131226,0.023498535,4.02,1539451790115,13-Oct-2018
18.55006597,73.94755502,-0.52534527,0.058499336,-0.09521389,0.007736206,0.032592773,-0.008453369,4.02,1539451790315,13-Oct-2018
18.55003047,73.94756211,0.03947246,-0.18672466,-0.535552,0.022644043,0.029815674,-0.0061187744,4.01,1539451790516,13-Oct-2018
18.55003047,73.94756211,0.6279222,-0.28765678,0.30409622,0.020309448,0.019165039,0.014343262,4.01,1539451790717,13-Oct-2018
18.55003047,73.94756211,-0.5723001,0.39454746,-0.48731565,0.0013427734,0.011703491,0.03074646,4.01,1539451790917,13-Oct-2018
18.55003047,73.94756211,0.35458425,-0.18446922,0.061332226,-0.0054779053,0.014266968,0.006881714,4.01,1539451791118,13-Oct-2018
18.5521634,73.9479893,0.3247874,-0.13378048,-0.105262995,-3.6621094E-4,0.00894165,0.0043182373,0.0,1539451791319,13-Oct-2018
18.55000285,73.94756787,0.32267147,-0.10224342,-0.14777493,-0.0035552979,-0.0061798096,0.0060272217,3.08,1539451791520,13-Oct-2018
18.55000285,73.94756787,-0.2187469,0.13504887,0.08022308,0.0032653809,-0.03665161,-0.008666992,3.08,1539451791721,13-Oct-2018
18.55000285,73.94756787,1.7506205,-1.5793972,-1.1759461,0.01625061,-0.060943604,-0.0056915283,3.08,1539451791921,13-Oct-2018
18.55000285,73.94756787,1.2876399,-0.3720703,0.4195137,0.011138916,-0.053268433,-0.015060425,3.08,1539451792122,13-Oct-2018
18.55000285,73.94756787,0.7673478,-0.63005733,-0.9195602,0.01838684,-0.075424194,0.011566162,3.08,1539451792323,13-Oct-2018
18.54998016,73.94757342,-0.10444784,0.007463455,-0.138937,0.024780273,-0.05177307,-0.044677734,3.15,1539451792523,13-Oct-2018
18.54998016,73.94757342,-0.028260827,0.033712387,-0.60247016,-0.0065460205,-0.06263733,-0.030395508,3.15,1539451792724,13-Oct-2018
18.54998016,73.94757342,0.34188414,-0.20188904,1.0829074,-0.0033416748,-0.07713318,0.035858154,3.15,1539451792925,13-Oct-2018
18.54998016,73.94757342,-0.5223885,-0.43131924,-0.2067926,0.051193237,-0.06669617,-0.0074005127,3.15,1539451793125,13-Oct-2018
18.54998016,73.94757342,-1.0928093,0.5645466,-0.42318875,0.065475464,-0.05241394,-0.015487671,3.15,1539451793326,13-Oct-2018
18.5499524,73.9475795,0.5753286,-0.14652348,-1.1716899,-0.03616333,-0.089279175,0.028396606,3.95,1539451793527,13-Oct-2018
18.5499524,73.9475795,0.78690386,-0.0066947937,0.309353,-0.02508545,-0.05583191,-0.033172607,3.95,1539451793727,13-Oct-2018
18.5499524,73.9475795,-0.5599326,-0.20277786,-0.83491886,0.042037964,-0.07904053,0.008804321,3.95,1539451793928,13-Oct-2018
18.5499524,73.9475795,1.6032476,-0.41029835,1.1409686,-0.0135650635,-0.058380127,-0.03892517,3.95,1539451794128,13-Oct-2018
18.5499524,73.9475795,-0.40792292,0.5915165,-0.98421407,-0.05064392,-0.080963135,-0.0063323975,3.95,1539451794329,13-Oct-2018
18.54992328,73.9475771,0.5551399,0.042923927,0.40116906,-0.023590088,-0.09715271,-0.008468628,5.36,1539451794530,13-Oct-2018
18.54992328,73.9475771,-2.1581979,0.33961678,-1.3245921,-0.026565552,-0.1214447,-0.024230957,5.36,1539451794731,13-Oct-2018
18.54992328,73.9475771,-0.114963055,0.95793915,-0.42429113,0.01071167,-0.1570282,0.01838684,5.36,1539451794933,13-Oct-2018
18.54992328,73.9475771,1.2194134,-0.64507484,-0.31754446,0.07762146,-0.17939758,-0.081329346,5.36,1539451795132,13-Oct-2018
18.54992328,73.9475771,2.2004385,0.1725359,-0.23349154,0.010070801,-0.21177673,-0.031677246,5.36,1539451795332,13-Oct-2018
18.54987544,73.94757328,0.101377904,0.032100677,0.86586,-0.04788208,-0.16363525,-0.084732056,5.25,1539451795533,13-Oct-2018
18.54987544,73.94757328,0.2548821,-0.078743935,0.110883,0.058654785,-0.22137451,-3.6621094E-4,5.25,1539451795734,13-Oct-2018
18.54987544,73.94757328,0.71760976,0.058559418,-0.019736648,0.007095337,-0.22094727,-0.037216187,5.25,1539451795935,13-Oct-2018
18.54987544,73.94757328,0.40762734,0.14043331,-0.71964765,-0.042129517,-0.22285461,-0.03488159,5.25,1539451796135,13-Oct-2018
18.54987544,73.94757328,0.41503382,0.044210434,0.48959398,0.023498535,-0.23542786,-0.021881104,5.25,1539451796336,13-Oct-2018
18.54983268,73.947555,0.55553246,0.23484516,1.2468388,-0.010375977,-0.2288208,-0.031463623,5.45,1539451796537,13-Oct-2018
18.54983268,73.947555,-0.5307152,-0.3093977,-0.90637755,0.04437256,-0.23074341,-0.011016846,5.45,1539451796739,13-Oct-2018
18.54983268,73.947555,2.023018,-0.08044243,1.399517E-4,-0.020599365,-0.1898346,-0.022521973,5.45,1539451796938,13-Oct-2018
18.54983268,73.947555,-0.46533078,-0.1278801,0.6428753,-0.054473877,-0.13209534,-0.024658203,5.45,1539451797139,13-Oct-2018
18.54983268,73.947555,-0.6790364,-0.33232498,-0.3148445,0.07463074,-0.089920044,0.0030517578,5.45,1539451797339,13-Oct-2018
18.54977541,73.94752397,-0.570921,0.08587456,0.38026232,0.061203003,-0.052200317,-0.009307861,6.1,1539451797540,13-Oct-2018
18.54977541,73.94752397,-0.79217094,0.90914917,-0.5503689,-0.0687561,-0.020248413,-0.0546875,6.1,1539451797741,13-Oct-2018
18.54977541,73.94752397,0.45359263,-0.2830801,-0.09570694,7.019043E-4,-0.030044556,-0.009307861,6.1,1539451797942,13-Oct-2018
18.54977541,73.94752397,-1.0022516,0.3508339,0.47816145,0.014129639,-0.0027770996,-0.015487671,6.1,1539451798142,13-Oct-2018
18.54977541,73.94752397,0.96685076,-0.65297127,-0.4326892,0.017959595,-8.544922E-4,0.0058135986,6.1,1539451798343,13-Oct-2018
18.54971857,73.94749045,0.5701362,0.10514164,-0.78915876,-0.012298584,0.025558472,-0.021881104,7.49,1539451798543,13-Oct-2018
18.54971857,73.94749045,0.14717293,0.11522198,-0.1541791,0.010925293,0.02961731,0.006881714,7.49,1539451798744,13-Oct-2018
18.54971857,73.94749045,-1.3465676,0.41418934,-1.0200398,0.059936523,0.045806885,0.023925781,7.49,1539451798945,13-Oct-2018
18.54971857,73.94749045,-1.0424855,0.30022335,1.1091154,-0.026138306,0.061141968,-0.0020599365,7.49,1539451799031,13-Oct-2018
18.54971857,73.94749045,-1.0437104,0.41162205,-0.3615712,-0.008453369,0.07626343,-0.019104004,7.49,1539451799232,13-Oct-2018
18.54965698,73.94745549,-0.2511171,-0.18253803,0.05349803,0.0049591064,0.076690674,-0.022521973,8.47,1539451799432,13-Oct-2018
18.54965698,73.94745549,1.080224,-0.9259672,-0.31408924,0.057159424,0.08692932,0.0134887695,8.47,1539451799633,13-Oct-2018
18.54965698,73.94745549,-1.9723656,-0.26628494,-0.93437517,-0.02998352,0.089263916,0.017105103,8.47,1539451799834,13-Oct-2018
18.54965698,73.94745549,0.25853467,0.1622572,-0.7056883,0.065475464,0.118881226,0.0013427734,8.47,1539451800035,13-Oct-2018
18.54965698,73.94745549,-1.439455,1.334753,0.68007374,-0.10731506,0.1073761,4.8828125E-4,8.47,1539451800235,13-Oct-2018
18.54958497,73.94742483,-0.23973274,0.13135242,-0.79036486,0.037353516,0.11546326,0.014343262,9.49,1539451800436,13-Oct-2018
18.54958497,73.94742483,-0.463992,-1.5625935,1.643368,-0.008895874,0.120788574,0.01966858,9.49,1539451800304,13-Oct-2018
18.54958497,73.94742483,-1.2430756,1.0551167,-1.0030949,-0.015914917,0.1144104,0.010498047,9.49,1539451800504,13-Oct-2018
18.54958497,73.94742483,1.4627823,-0.0066375732,-0.5147575,-0.01890564,0.10523987,0.0036773682,9.49,1539451800704,13-Oct-2018
18.54958497,73.94742483,2.8481812,-1.1783209,2.7789145,0.035217285,0.092666626,0.023712158,9.49,1539451800906,13-Oct-2018
18.54950506,73.94740108,-2.8140354,2.6032658,-1.7690197,-0.020599365,0.08201599,0.026489258,9.92,1539451801107,13-Oct-2018
18.54950506,73.94740108,1.385893,0.6679125,-1.2430403,0.015625,0.06774902,0.037139893,9.92,1539451801307,13-Oct-2018
18.54950506,73.94740108,-0.8623687,0.35919285,0.9003465,-0.029342651,0.034301758,0.035858154,9.92,1539451801508,13-Oct-2018
18.54950506,73.94740108,1.7590212,-0.4672165,-0.17040443,-0.008453369,0.035568237,0.012207031,9.92,1539451801708,13-Oct-2018
18.54950506,73.94740108,0.8702457,0.57093525,-0.075509906,0.022003174,0.03791809,0.007095337,9.92,1539451801910,13-Oct-2018
18.54941767,73.947383,1.2173803,-0.5732794,-0.42182672,-0.018051147,0.033233643,0.0055999756,10.21,1539451802109,13-Oct-2018
18.54941767,73.947383,-2.0048413,1.0357513,-0.33143032,-0.026138306,0.038345337,-0.014205933,10.21,1539451802311,13-Oct-2018
18.54941767,73.947383,-2.2825847,0.09113407,-0.96257174,0.03288269,0.02961731,-0.0033416748,10.21,1539451802511,13-Oct-2018
18.54941767,73.947383,1.5564078,-1.1709757,1.5819911,-0.015701294,0.024917603,-0.027633667,10.21,1539451802712,13-Oct-2018
18.54941767,73.947383,-1.5162588,2.0521355,-1.7789016,-0.010375977,0.020019531,-0.008239746,10.21,1539451802913,13-Oct-2018
18.54932059,73.94736179,0.8125367,-0.17158604,1.2056093,0.046722412,0.006591797,0.02456665,10.64,1539451803112,13-Oct-2018
18.54932059,73.94736179,0.5137547,0.1448164,0.5556482,-0.032958984,0.010223389,0.010284424,10.64,1539451803314,13-Oct-2018
18.54932059,73.94736179,0.5661092,1.2564802,-1.0286689,-0.031036377,0.021728516,0.00730896,10.64,1539451803515,13-Oct-2018
18.54932059,73.94736179,-0.08931279,-0.13453007,-0.87980676,0.020095825,0.01171875,0.013061523,10.64,1539451803715,13-Oct-2018
18.54932059,73.94736179,1.7625892,-0.7517977,-0.3832487,0.03288269,0.021942139,0.0058135986,10.64,1539451803917,13-Oct-2018
18.54922003,73.94734415,-0.49161637,0.0810833,-0.41411465,0.0128479,0.015335083,0.023284912,10.76,1539451804116,13-Oct-2018
18.54922003,73.94734415,-0.13254477,-0.121147156,1.5360007,-0.021881104,0.02619934,0.0049591064,10.76,1539451804318,13-Oct-2018
18.54922003,73.94734415,0.42011383,-0.33093357,-0.4724629,-0.016555786,0.018310547,0.009017944,10.76,1539451804518,13-Oct-2018
18.54922003,73.94734415,0.87807935,-0.12024975,0.6357608,-0.024658203,0.02279663,-0.0105896,10.76,1539451804718,13-Oct-2018
18.54922003,73.94734415,0.5880846,-0.14165401,0.67555714,0.017745972,0.013412476,0.014129639,10.76,1539451804920,13-Oct-2018
18.54913161,73.94734099,1.3162557,-0.99774647,-0.568342,2.746582E-4,0.00894165,-0.0059051514,10.72,1539451805120,13-Oct-2018
18.54913161,73.94734099,-2.5441835,1.4525852,-1.8946283,-0.012084961,0.003829956,-0.0022735596,10.72,1539451805319,13-Oct-2018
18.54913161,73.94734099,-0.335933,-0.68289375,1.151557,0.01071167,8.392334E-4,0.009643555,10.72,1539451805521,13-Oct-2018
18.54913161,73.94734099,-2.2908165,0.99235344,-1.0274787,0.021362305,2.1362305E-4,-3.6621094E-4,10.72,1539451805721,13-Oct-2018
18.54913161,73.94734099,-1.3057027,-0.3814726,-0.2651608,-0.019317627,-0.0068206787,0.0096588135,10.72,1539451805923,13-Oct-2018
18.54903224,73.94731815,-1.0628769,-1.4711618,0.8349004,0.05418396,-0.0057678223,0.014129639,10.7,1539451806123,13-Oct-2018
18.54903224,73.94731815,-1.112115,-0.15127087,0.6566255,-0.012298584,0.011505127,-0.018478394,10.7,1539451806324,13-Oct-2018
18.54903224,73.94731815,0.5939827,1.2719994,-0.97899914,0.027542114,0.03727722,-0.04168701,10.7,1539451806525,13-Oct-2018
18.54903224,73.94731815,-4.1213884,3.0287142,-3.5668166,0.018173218,0.02406311,0.01838684,10.7,1539451806725,13-Oct-2018
18.54903224,73.94731815,2.3138235,-0.2524433,0.027500391,-0.0574646,0.03855896,-0.022735596,10.7,1539451806926,13-Oct-2018
18.54893861,73.94731023,-0.84448844,1.546484,1.6966782,-0.021026611,0.03791809,-0.023590088,10.21,1539451807125,13-Oct-2018
18.54893861,73.94731023,0.96229124,0.60328865,-2.309017,0.09635925,0.010650635,0.021377563,10.21,1539451807327,13-Oct-2018
18.54893861,73.94731023,-0.12700205,-0.18998909,1.4088452,-0.045318604,0.025985718,-0.035507202,10.21,1539451807527,13-Oct-2018
18.54893861,73.94731023,0.2993803,1.1604071,-1.5236125,0.0019836426,0.022155762,-0.0137786865,10.21,1539451807728,13-Oct-2018
18.54885376,73.94729523,-0.4461316,2.2288065,0.5224681,0.036499023,0.0051116943,0.036712646,9.55,1539451807930,13-Oct-2018
18.54885376,73.94729523,2.4045749,-1.129818,-2.2037928,0.10168457,0.007232666,0.032455444,9.55,1539451808129,13-Oct-2018
18.54885376,73.94729523,-1.2795143,-0.9444084,3.0822968,-0.18656921,0.012359619,-0.017410278,9.55,1539451808331,13-Oct-2018
18.54885376,73.94729523,1.0226351,0.09023857,0.3484211,0.03756714,0.03387451,-0.05404663,9.55,1539451808532,13-Oct-2018
18.54885376,73.94729523,-1.6191151,1.0873928,-0.69795537,0.006454468,0.00680542,0.0019836426,9.55,1539451808732,13-Oct-2018
18.54876682,73.94728919,1.0601194,-0.4354105,-0.38620377,0.017105103,0.024276733,-0.021881104,9.11,1539451808932,13-Oct-2018
18.54876682,73.94728919,-1.2321687,0.2790947,-0.14529324,-0.0033416748,0.003829956,0.033294678,9.11,1539451809133,13-Oct-2018
18.54876682,73.94728919,0.85544324,-0.8642874,0.3509369,-0.0035552979,0.02684021,0.009231567,9.11,1539451809335,13-Oct-2018
18.54876682,73.94728919,-0.39149767,-0.021917343,1.7951138,0.0030517578,-0.007247925,0.05630493,9.11,1539451809535,13-Oct-2018
18.54876682,73.94728919,-2.2213411,1.175272,0.5378089,-0.10795593,0.025344849,-0.040618896,9.11,1539451809734,13-Oct-2018
18.54869742,73.9472865,0.5809858,-0.5369358,0.8339863,0.0597229,-0.004058838,0.029678345,7.08,1539451809936,13-Oct-2018
18.5521634,73.9479893,1.1191111,-0.44772434,-0.0885973,0.026687622,0.023208618,-0.024017334,0.0,1539451810135,13-Oct-2018
18.5521634,73.9479893,0.7703117,-0.062122345,-0.28083324,-0.023162842,-0.008529663,0.0320282,0.0,1539451810337,13-Oct-2018
18.5521634,73.9479893,0.07604331,0.07861805,-0.44766474,0.009017944,-2.1362305E-4,0.015411377,0.0,1539451810539,13-Oct-2018
18.5521634,73.9479893,-0.7528512,-0.2006321,0.5612211,-0.009307861,0.011291504,-0.015487671,0.0,1539451810739,13-Oct-2018
18.54864746,73.94729126,-0.09798437,0.17419338,0.14727402,-0.0076141357,-0.010650635,0.017318726,4.37,1539451810939,13-Oct-2018
18.54864746,73.94729126,0.16292131,0.06396389,-0.6133356,0.02520752,-0.00491333,0.003479004,4.37,1539451811139,13-Oct-2018
18.54864746,73.94729126,0.37484455,0.0036039352,-0.26066113,0.027542114,-0.007461548,0.0011291504,4.37,1539451811341,13-Oct-2018
18.54864746,73.94729126,1.0047007,-0.38609123,0.32735515,0.0060272217,-0.015991211,0.022216797,4.37,1539451811542,13-Oct-2018
18.54864746,73.94729126,-0.25096774,0.14561272,-0.9168391,0.03564453,-0.011932373,0.0024108887,4.37,1539451811742,13-Oct-2018
18.54861922,73.94729158,-0.4248046,0.022019386,0.5399883,-0.007598877,-0.011505127,-0.0056915283,2.53,1539451811943,13-Oct-2018
18.54861922,73.94729158,-0.55056536,0.1600008,1.6127427,-0.014205933,-0.031539917,-0.008239746,2.53,1539451812144,13-Oct-2018
18.54861922,73.94729158,-1.4289308,-1.7677393,-2.5107331,0.037765503,-0.041122437,0.04396057,2.53,1539451812344,13-Oct-2018
18.54861922,73.94729158,-1.1193833,1.4752665,0.8526015,-0.08622742,-0.05731201,-0.0024871826,2.53,1539451812544,13-Oct-2018
18.54861922,73.94729158,0.8120868,-0.91883755,-0.049870253,0.068237305,-0.0023498535,-0.09942627,2.53,1539451812744,13-Oct-2018
18.54860262,73.94728132,2.699822,-1.1912613,0.13187158,0.011566162,-0.08970642,0.1174469,1.63,1539451812945,13-Oct-2018
18.54860262,73.94728132,0.08279216,1.146699,-0.5784087,-0.08729553,-0.024932861,-0.07003784,1.63,1539451813146,13-Oct-2018
18.54860262,73.94728132,-0.16601264,-0.5909958,-0.5806899,0.042892456,-0.028549194,-0.047454834,1.63,1539451813347,13-Oct-2018
18.54860262,73.94728132,0.35716695,-0.17126942,-0.6049211,-0.047027588,-0.02003479,-0.090911865,1.63,1539451813548,13-Oct-2018
18.54860262,73.94728132,1.5165704,0.19794273,0.24946451,-0.019744873,-0.088638306,0.11213684,1.63,1539451813749,13-Oct-2018
18.54858547,73.94727815,-0.2746259,0.65544224,-0.8781774,0.103393555,-0.022598267,0.009429932,1.57,1539451813949,13-Oct-2018
18.54858547,73.94727815,-1.0656188,-0.31391525,1.0016596,-0.066833496,0.030456543,-0.14268494,1.57,1539451814149,13-Oct-2018
18.54858547,73.94727815,0.43401587,-0.4072075,-0.5256338,-0.03466797,-0.0051116943,-0.049575806,1.57,1539451814351,13-Oct-2018
18.54858547,73.94727815,1.0715959,0.11256981,0.36786175,0.006881714,-0.05241394,0.16474915,1.57,1539451814551,13-Oct-2018
18.54858547,73.94727815,0.2747326,0.35959816,-0.4118626,0.06526184,-0.034729004,0.031600952,1.57,1539451814751,13-Oct-2018
18.54857043,73.94727796,-0.8390744,-0.55081177,0.5014992,0.008590698,0.023864746,-0.1414032,1.22,1539451814952,13-Oct-2018
18.54857043,73.94727796,1.3404329,0.28245926,-0.51093674,0.024353027,-0.027069092,0.03883362,1.22,1539451815152,13-Oct-2018
18.54857043,73.94727796,-1.1908355,0.6295185,1.8476796,0.00944519,-0.043899536,0.04522705,1.22,1539451815353,13-Oct-2018
18.54857043,73.94727796,0.32712442,-0.15662766,-0.36319363,0.0019836426,-0.03665161,-0.042755127,1.22,1539451815554,13-Oct-2018
18.54857043,73.94727796,-0.37884885,-0.08051491,0.36377025,0.028182983,-0.050491333,-0.024658203,1.22,1539451815755,13-Oct-2018
18.54855826,73.94726999,0.5425713,-0.16024971,-0.06790292,0.0055999756,-0.071380615,0.006668091,1.35,1539451815955,13-Oct-2018
18.54855826,73.94726999,0.10305047,0.1899929,-0.2347045,-0.0020599365,-0.07627869,-0.026992798,1.35,1539451816156,13-Oct-2018
18.54855826,73.94726999,0.028194845,0.13442326,-0.20324439,0.020507812,-0.115478516,-0.013153076,1.35,1539451816357,13-Oct-2018
18.54855826,73.94726999,-0.46077883,0.42123413,-0.006400168,-0.004196167,-0.14807129,-0.003768921,1.35,1539451816558,13-Oct-2018
18.54855826,73.94726999,0.33550954,-0.66204834,-0.25872838,0.022003174,-0.18003845,-0.022521973,1.35,1539451816758,13-Oct-2018
18.54854724,73.94727636,3.0950441,1.3586159,0.60746026,0.0032653809,-0.22499084,-0.038497925,2.33,1539451816959,13-Oct-2018
18.54854724,73.94727636,-2.610165,1.6471529,-1.3103691,-0.0010070801,-0.2652588,-0.0617218,2.33,1539451817160,13-Oct-2018
18.54854724,73.94727636,-2.4104333,1.0188942,-4.0922956,0.008590698,-0.3155365,0.009017944,2.33,1539451817361,13-Oct-2018
18.54854724,73.94727636,2.9279168,-0.09213543,3.1390862,0.027755737,-0.26654053,-0.0809021,2.33,1539451817562,13-Oct-2018
18.54854724,73.94727636,-3.7189689,1.6607647,-1.848725,0.02456665,-0.32107544,-0.0063323975,2.33,1539451817762,13-Oct-2018
18.54851696,73.94725645,2.6436327,-0.579751,0.88162994,-0.015914917,-0.28016663,-0.06832886,3.29,1539451817963,13-Oct-2018
18.54851696,73.94725645,-1.0740681,0.6093836,-0.9871346,-0.024017334,-0.29464722,-0.052978516,3.29,1539451818163,13-Oct-2018
18.54851696,73.94725645,-1.1357396,-0.06415844,0.2260555,0.003692627,-0.27165222,-0.077697754,3.29,1539451818364,13-Oct-2018
18.54851696,73.94725645,1.0921385,0.16015816,-0.23437464,-0.0059051514,-0.22071838,-0.05596924,3.29,1539451819166,13-Oct-2018
18.54851696,73.94725645,-0.673882,0.6713829,0.9049437,-0.024230957,-0.21817017,-0.022735596,3.29,1539451819367,13-Oct-2018
18.54849998,73.94722612,0.104102015,-0.42065525,-0.04858899,0.003692627,-0.20880127,-0.029129028,3.86,1539451819568,13-Oct-2018
18.54849998,73.94722612,0.5032803,0.0043287277,0.15154219,0.026489258,-0.20559692,-0.023162842,3.86,1539451819768,13-Oct-2018
18.54849998,73.94722612,-0.59295267,0.6936188,-0.38006258,0.0134887695,-0.19197083,-0.0410614,3.86,1539451819971,13-Oct-2018
18.54849998,73.94722612,0.32224625,-0.13255596,0.80197346,0.0024108887,-0.19920349,-0.017196655,3.86,1539451820171,13-Oct-2018
18.54849998,73.94722612,0.047177404,0.14571095,-0.5703558,-0.0010070801,-0.20176697,2.746582E-4,3.86,1539451820371,13-Oct-2018
18.54848653,73.94718799,0.039063096,-0.033416748,0.32079232,-0.01399231,-0.19815063,-0.015060425,3.84,1539451820572,13-Oct-2018
18.54848653,73.94718799,-0.41828007,0.14614296,0.12516248,0.028823853,-0.19132996,-0.028060913,3.84,1539451820771,13-Oct-2018
18.54848653,73.94718799,0.85208595,-0.51117706,0.21583939,-0.012084961,-0.1917572,-3.6621094E-4,3.84,1539451820973,13-Oct-2018
18.54848653,73.94718799,-0.9890447,-0.10702324,-1.0576754,0.01008606,-0.17193604,-0.022735596,3.84,1539451821174,13-Oct-2018
18.54848653,73.94718799,0.9084177,-0.02084446,-0.015964031,0.016677856,-0.14105225,-0.021240234,3.84,1539451821374,13-Oct-2018
18.54847405,73.9471506,-0.21106797,-0.31103992,-0.9142203,-0.0033416748,-0.1327362,0.013061523,4.65,1539451821574,13-Oct-2018
18.54847405,73.9471506,-0.49143022,-0.21362591,-1.2691896,-0.0020599365,-0.118255615,-0.041275024,4.65,1539451821775,13-Oct-2018
18.54847405,73.9471506,-0.930368,0.1091156,-0.16483235,-0.050430298,-0.09715271,-0.039779663,4.65,1539451821976,13-Oct-2018
18.54847405,73.9471506,1.4134712,-0.5203228,-0.12741673,0.033294678,-0.0909729,-0.009521484,4.65,1539451822178,13-Oct-2018
18.54847405,73.9471506,0.6748847,-0.4481821,0.5966637,0.027755737,-0.071380615,-0.0340271,4.65,1539451822378,13-Oct-2018
18.54846773,73.94709345,0.10928422,0.27018452,-0.06807101,-0.038497925,-0.06072998,-0.014007568,5.77,1539451822578,13-Oct-2018
18.54846773,73.94709345,0.07487923,-0.16155434,-0.17123222,0.015609741,-0.066482544,0.010284424,5.77,1539451822778,13-Oct-2018
18.54846773,73.94709345,-0.422868,0.021400452,0.36539137,0.0128479,-0.06413269,0.007522583,5.77,1539451822979,13-Oct-2018
18.54846773,73.94709345,-0.45661813,0.006842613,-0.3213346,-0.021026611,-0.05050659,-0.011444092,5.77,1539451823181,13-Oct-2018
18.54846773,73.94709345,-1.3237364,0.27684593,-0.34017897,0.009429932,-0.048797607,0.0062408447,5.77,1539451823380,13-Oct-2018
18.54846049,73.94704313,-0.8219987,0.84236336,0.97602427,-0.028915405,-0.032608032,-0.008453369,6.01,1539451823581,13-Oct-2018
18.54846049,73.94704313,-0.021840215,0.63874054,-0.33362865,0.00390625,-0.028762817,-0.011230469,6.01,1539451823782,13-Oct-2018
18.54846049,73.94704313,1.9372666,-1.0475903,-1.5782704,0.037979126,-0.031967163,-0.0054779053,6.01,1539451823983,13-Oct-2018
18.54846049,73.94704313,-1.1954424,-0.77256393,1.3279428,0.0015563965,-0.039001465,0.007522583,6.01,1539451824183,13-Oct-2018
18.54846049,73.94704313,1.778625,-1.36586,0.23148787,-0.0059051514,-0.025146484,-0.011230469,6.01,1539451824384,13-Oct-2018
18.5484475,73.94698332,-1.039361,-0.09884739,-0.050068498,-0.01335144,-0.031539917,0.0047454834,6.88,1539451824585,13-Oct-2018
18.5484475,73.94698332,2.4300096,-0.61045265,-0.37087274,-0.0067596436,-0.030044556,-3.6621094E-4,6.88,1539451824785,13-Oct-2018
18.5484475,73.94698332,-3.4319274,1.1113081,1.1674194,0.025619507,-0.03303528,-0.011871338,6.88,1539451824986,13-Oct-2018
18.5484475,73.94698332,-3.016746,2.1652021,-1.8294911,-0.039352417,-0.04559326,-5.79834E-4,6.88,1539451825186,13-Oct-2018
18.5484475,73.94698332,0.34524757,-0.696146,0.6027585,0.040756226,-0.034103394,-0.016983032,6.88,1539451825388,13-Oct-2018
18.54843931,73.94690972,-2.6146674,0.0014772415,0.25014555,-0.007598877,-0.03366089,-0.004196167,7.58,1539451825588,13-Oct-2018
18.54843931,73.94690972,1.5898172,-0.099389076,0.06848216,-0.0059051514,-0.010238647,-0.028701782,7.58,1539451825791,13-Oct-2018
18.54843931,73.94690972,0.32116616,-0.2112236,-0.40595502,0.007095337,-0.03643799,0.003479004,7.58,1539451825989,13-Oct-2018
18.54843931,73.94690972,-1.5717376,0.8572655,1.311414,-0.02784729,-0.032821655,-1.5258789E-4,7.58,1539451826190,13-Oct-2018
18.54843931,73.94690972,0.23873562,-0.78102493,0.70295286,0.017532349,-0.028137207,-0.011230469,7.58,1539451826391,13-Oct-2018
